""	"ID"	"Symbol"	"COL"	"ROW"	"NAME"
"5014"	"TC01005102.hg.1"	"NA"	"NA"	"NA"	"---"
"5015"	"TC01005103.hg.1"	"NA"	"NA"	"NA"	"---"
"5016"	"TC01005104.hg.1"	"NA"	"NA"	"NA"	"---"
"5017"	"TC01005105.hg.1"	"NA"	"NA"	"NA"	"---"
"5018"	"TC01005106.hg.1"	"NA"	"NA"	"NA"	"---"
"5019"	"TC01005107.hg.1"	"NA"	"NA"	"NA"	"---"
"5020"	"TC01005108.hg.1"	"NA"	"NA"	"NA"	"---"
"5021"	"TC01005109.hg.1"	"NA"	"NA"	"NA"	"---"
"5022"	"TC01005110.hg.1"	"NA"	"NA"	"NA"	"---"
"5023"	"TC01005111.hg.1"	"NA"	"NA"	"NA"	"---"
"5024"	"TC01005112.hg.1"	"NA"	"NA"	"NA"	"---"
"5025"	"TC01005113.hg.1"	"NA"	"NA"	"NA"	"---"
"5026"	"TC01005114.hg.1"	"NA"	"NA"	"NA"	"---"
"5027"	"TC01005115.hg.1"	"NA"	"NA"	"NA"	"---"
"5028"	"TC01005116.hg.1"	"NA"	"NA"	"NA"	"---"
"5029"	"TC01005117.hg.1"	"NA"	"NA"	"NA"	"---"
"5030"	"TC01005118.hg.1"	"NA"	"NA"	"NA"	"---"
"5031"	"TC01005119.hg.1"	"NA"	"NA"	"NA"	"---"
"5032"	"TC01005120.hg.1"	"NA"	"NA"	"NA"	"---"
"5033"	"TC01005121.hg.1"	"NA"	"NA"	"NA"	"---"
"5034"	"TC01005122.hg.1"	"NA"	"NA"	"NA"	"---"
"5035"	"TC01005123.hg.1"	"NA"	"NA"	"NA"	"---"
"5036"	"TC01005124.hg.1"	"NA"	"NA"	"NA"	"---"
"5037"	"TC01005125.hg.1"	"NA"	"NA"	"NA"	"---"
"5038"	"TC01005126.hg.1"	"NA"	"NA"	"NA"	"---"
"5039"	"TC01005127.hg.1"	"NA"	"NA"	"NA"	"---"
"5040"	"TC01005128.hg.1"	"NA"	"NA"	"NA"	"---"
"5041"	"TC01005129.hg.1"	"NA"	"NA"	"NA"	"---"
"5042"	"TC01005130.hg.1"	"NA"	"NA"	"NA"	"---"
"5043"	"TC01005131.hg.1"	"NA"	"NA"	"NA"	"---"
"5044"	"TC01005132.hg.1"	"NA"	"NA"	"NA"	"---"
"5045"	"TC01005133.hg.1"	"NA"	"NA"	"NA"	"---"
"5046"	"TC01005134.hg.1"	"NA"	"NA"	"NA"	"---"
"5047"	"TC01005135.hg.1"	"NA"	"NA"	"NA"	"---"
"5048"	"TC01005136.hg.1"	"NA"	"NA"	"NA"	"---"
"5049"	"TC01005137.hg.1"	"NA"	"NA"	"NA"	"---"
"5050"	"TC01005138.hg.1"	"NA"	"NA"	"NA"	"---"
"5051"	"TC01005139.hg.1"	"NA"	"NA"	"NA"	"---"
"5052"	"TC01005140.hg.1"	"NA"	"NA"	"NA"	"---"
"5053"	"TC01005141.hg.1"	"NA"	"NA"	"NA"	"---"
"5054"	"TC01005142.hg.1"	"NA"	"NA"	"NA"	"---"
"5055"	"TC01005143.hg.1"	"NA"	"NA"	"NA"	"---"
"5056"	"TC01005144.hg.1"	"NA"	"NA"	"NA"	"---"
"5057"	"TC01005145.hg.1"	"NA"	"NA"	"NA"	"---"
"5058"	"TC01005146.hg.1"	"NA"	"NA"	"NA"	"---"
"5059"	"TC01005147.hg.1"	"NA"	"NA"	"NA"	"---"
"5060"	"TC01005148.hg.1"	"NA"	"NA"	"NA"	"---"
"5061"	"TC01005149.hg.1"	"NA"	"NA"	"NA"	"---"
"5062"	"TC01005150.hg.1"	"NA"	"NA"	"NA"	"---"
"5063"	"TC01005151.hg.1"	"NA"	"NA"	"NA"	"---"
"5064"	"TC01005152.hg.1"	"NA"	"NA"	"NA"	"---"
"5065"	"TC01005153.hg.1"	"NA"	"NA"	"NA"	"---"
"5066"	"TC01005154.hg.1"	"NA"	"NA"	"NA"	"---"
"5067"	"TC01005155.hg.1"	"NA"	"NA"	"NA"	"---"
"5068"	"TC01005156.hg.1"	"NA"	"NA"	"NA"	"---"
"5069"	"TC01005157.hg.1"	"NA"	"NA"	"NA"	"---"
"5070"	"TC01005158.hg.1"	"NA"	"NA"	"NA"	"---"
"5071"	"TC01005159.hg.1"	"NA"	"NA"	"NA"	"---"
"5072"	"TC01005160.hg.1"	"NA"	"NA"	"NA"	"---"
"5073"	"TC01005161.hg.1"	"NA"	"NA"	"NA"	"---"
"5074"	"TC01005162.hg.1"	"NA"	"NA"	"NA"	"---"
"5075"	"TC01005163.hg.1"	"NA"	"NA"	"NA"	"---"
"5076"	"TC01005164.hg.1"	"NA"	"NA"	"NA"	"---"
"5077"	"TC01005165.hg.1"	"NA"	"NA"	"NA"	"---"
"5078"	"TC01005166.hg.1"	"NA"	"NA"	"NA"	"---"
"5079"	"TC01005167.hg.1"	"NA"	"NA"	"NA"	"---"
"5080"	"TC01005168.hg.1"	"NA"	"NA"	"NA"	"---"
"5081"	"TC01005169.hg.1"	"NA"	"NA"	"NA"	"---"
"5082"	"TC01005170.hg.1"	"NA"	"NA"	"NA"	"---"
"5083"	"TC01005171.hg.1"	"NA"	"NA"	"NA"	"---"
"5084"	"TC01005172.hg.1"	"NA"	"NA"	"NA"	"---"
"5085"	"TC01005173.hg.1"	"NA"	"NA"	"NA"	"---"
"5086"	"TC01005174.hg.1"	"NA"	"NA"	"NA"	"---"
"5087"	"TC01005175.hg.1"	"NA"	"NA"	"NA"	"---"
"5088"	"TC01005176.hg.1"	"NA"	"NA"	"NA"	"---"
"5089"	"TC01005177.hg.1"	"NA"	"NA"	"NA"	"---"
"5090"	"TC01005178.hg.1"	"NA"	"NA"	"NA"	"---"
"5091"	"TC01005179.hg.1"	"NA"	"NA"	"NA"	"---"
"5092"	"TC01005180.hg.1"	"NA"	"NA"	"NA"	"---"
"5093"	"TC01005181.hg.1"	"NA"	"NA"	"NA"	"---"
"5094"	"TC01005183.hg.1"	"NA"	"NA"	"NA"	"---"
"5095"	"TC01005184.hg.1"	"NA"	"NA"	"NA"	"---"
"5096"	"TC01005185.hg.1"	"NA"	"NA"	"NA"	"---"
"5097"	"TC01005186.hg.1"	"NA"	"NA"	"NA"	"---"
"5098"	"TC01005187.hg.1"	"NA"	"NA"	"NA"	"---"
"5099"	"TC01005188.hg.1"	"NA"	"NA"	"NA"	"---"
"5100"	"TC01005189.hg.1"	"NA"	"NA"	"NA"	"---"
"5101"	"TC01005190.hg.1"	"NA"	"NA"	"NA"	"---"
"5102"	"TC01005191.hg.1"	"NA"	"NA"	"NA"	"---"
"5103"	"TC01005192.hg.1"	"NA"	"NA"	"NA"	"---"
"5104"	"TC01005193.hg.1"	"NA"	"NA"	"NA"	"---"
"5105"	"TC01005194.hg.1"	"NA"	"NA"	"NA"	"---"
"5106"	"TC01005195.hg.1"	"NA"	"NA"	"NA"	"---"
"5107"	"TC01005196.hg.1"	"NA"	"NA"	"NA"	"---"
"5108"	"TC01005197.hg.1"	"NA"	"NA"	"NA"	"---"
"5109"	"TC01005198.hg.1"	"NA"	"NA"	"NA"	"---"
"5110"	"TC01005199.hg.1"	"NA"	"NA"	"NA"	"---"
"5111"	"TC01005200.hg.1"	"NA"	"NA"	"NA"	"---"
"5112"	"TC01005201.hg.1"	"NA"	"NA"	"NA"	"---"
"5113"	"TC01005202.hg.1"	"NA"	"NA"	"NA"	"---"
"5114"	"TC01005203.hg.1"	"NA"	"NA"	"NA"	"---"
"5115"	"TC01005204.hg.1"	"NA"	"NA"	"NA"	"---"
"5116"	"TC01005205.hg.1"	"NA"	"NA"	"NA"	"---"
"5117"	"TC01005206.hg.1"	"NA"	"NA"	"NA"	"---"
"5118"	"TC01005207.hg.1"	"NA"	"NA"	"NA"	"---"
"5119"	"TC01005208.hg.1"	"NA"	"NA"	"NA"	"---"
"5120"	"TC01005209.hg.1"	"NA"	"NA"	"NA"	"---"
"5121"	"TC01005210.hg.1"	"NA"	"NA"	"NA"	"---"
"5122"	"TC01005211.hg.1"	"NA"	"NA"	"NA"	"---"
"5123"	"TC01005212.hg.1"	"NA"	"NA"	"NA"	"---"
"5124"	"TC01005213.hg.1"	"NA"	"NA"	"NA"	"---"
"5125"	"TC01005214.hg.1"	"NA"	"NA"	"NA"	"---"
"5126"	"TC01005215.hg.1"	"NA"	"NA"	"NA"	"---"
"5127"	"TC01005216.hg.1"	"NA"	"NA"	"NA"	"---"
"5128"	"TC01005217.hg.1"	"NA"	"NA"	"NA"	"---"
"5129"	"TC01005218.hg.1"	"NA"	"NA"	"NA"	"---"
"5130"	"TC01005219.hg.1"	"NA"	"NA"	"NA"	"---"
"5131"	"TC01005220.hg.1"	"NA"	"NA"	"NA"	"---"
"5132"	"TC01005221.hg.1"	"NA"	"NA"	"NA"	"---"
"5133"	"TC01005222.hg.1"	"NA"	"NA"	"NA"	"---"
"5134"	"TC01005224.hg.1"	"NA"	"NA"	"NA"	"---"
"5135"	"TC01005225.hg.1"	"NA"	"NA"	"NA"	"---"
"5136"	"TC01005226.hg.1"	"NA"	"NA"	"NA"	"---"
"5137"	"TC01005227.hg.1"	"NA"	"NA"	"NA"	"---"
"5138"	"TC01005228.hg.1"	"NA"	"NA"	"NA"	"---"
"5139"	"TC01005229.hg.1"	"NA"	"NA"	"NA"	"---"
"5140"	"TC01005230.hg.1"	"NA"	"NA"	"NA"	"---"
"5141"	"TC01005231.hg.1"	"NA"	"NA"	"NA"	"---"
"5142"	"TC01005232.hg.1"	"NA"	"NA"	"NA"	"---"
"5143"	"TC01005234.hg.1"	"NA"	"NA"	"NA"	"---"
"5144"	"TC01005235.hg.1"	"NA"	"NA"	"NA"	"---"
"5145"	"TC01005236.hg.1"	"NA"	"NA"	"NA"	"---"
"5146"	"TC01005237.hg.1"	"NA"	"NA"	"NA"	"---"
"5147"	"TC01005238.hg.1"	"NA"	"NA"	"NA"	"---"
"5148"	"TC01005239.hg.1"	"NA"	"NA"	"NA"	"---"
"5149"	"TC01005240.hg.1"	"NA"	"NA"	"NA"	"---"
"5150"	"TC01005241.hg.1"	"NA"	"NA"	"NA"	"---"
"5151"	"TC01005242.hg.1"	"NA"	"NA"	"NA"	"---"
"5152"	"TC01005243.hg.1"	"NA"	"NA"	"NA"	"---"
"5153"	"TC01005244.hg.1"	"NA"	"NA"	"NA"	"---"
"5154"	"TC01005245.hg.1"	"NA"	"NA"	"NA"	"---"
"5155"	"TC01005246.hg.1"	"NA"	"NA"	"NA"	"---"
"5156"	"TC01005247.hg.1"	"NA"	"NA"	"NA"	"---"
"5157"	"TC01005248.hg.1"	"NA"	"NA"	"NA"	"---"
"5158"	"TC01005249.hg.1"	"NA"	"NA"	"NA"	"---"
"5159"	"TC01005250.hg.1"	"NA"	"NA"	"NA"	"---"
"5160"	"TC01005251.hg.1"	"NA"	"NA"	"NA"	"---"
"5161"	"TC01005252.hg.1"	"NA"	"NA"	"NA"	"---"
"5162"	"TC01005253.hg.1"	"NA"	"NA"	"NA"	"---"
"5163"	"TC01005254.hg.1"	"NA"	"NA"	"NA"	"---"
"5164"	"TC01005255.hg.1"	"NA"	"NA"	"NA"	"---"
"5165"	"TC01005256.hg.1"	"NA"	"NA"	"NA"	"---"
"5166"	"TC01005257.hg.1"	"NA"	"NA"	"NA"	"---"
"5167"	"TC01005258.hg.1"	"NA"	"NA"	"NA"	"---"
"5168"	"TC01005259.hg.1"	"NA"	"NA"	"NA"	"---"
"5169"	"TC01005260.hg.1"	"NA"	"NA"	"NA"	"---"
"5170"	"TC01005261.hg.1"	"NA"	"NA"	"NA"	"---"
"5171"	"TC01005262.hg.1"	"NA"	"NA"	"NA"	"---"
"5172"	"TC01005263.hg.1"	"NA"	"NA"	"NA"	"---"
"5173"	"TC01005264.hg.1"	"NA"	"NA"	"NA"	"---"
"5174"	"TC01005265.hg.1"	"NA"	"NA"	"NA"	"---"
"5175"	"TC01005266.hg.1"	"NA"	"NA"	"NA"	"---"
"5176"	"TC01005267.hg.1"	"NA"	"NA"	"NA"	"---"
"5177"	"TC01005268.hg.1"	"NA"	"NA"	"NA"	"---"
"5178"	"TC01005269.hg.1"	"NA"	"NA"	"NA"	"---"
"5179"	"TC01005270.hg.1"	"NA"	"NA"	"NA"	"---"
"5180"	"TC01005271.hg.1"	"NA"	"NA"	"NA"	"---"
"5181"	"TC01005272.hg.1"	"NA"	"NA"	"NA"	"---"
"5182"	"TC01005273.hg.1"	"NA"	"NA"	"NA"	"---"
"5183"	"TC01005274.hg.1"	"NA"	"NA"	"NA"	"---"
"5184"	"TC01005275.hg.1"	"NA"	"NA"	"NA"	"---"
"5185"	"TC01005276.hg.1"	"NA"	"NA"	"NA"	"---"
"5186"	"TC01005277.hg.1"	"NA"	"NA"	"NA"	"---"
"5187"	"TC01005278.hg.1"	"NA"	"NA"	"NA"	"---"
"5188"	"TC01005279.hg.1"	"NA"	"NA"	"NA"	"---"
"5189"	"TC01005280.hg.1"	"NA"	"NA"	"NA"	"---"
"5190"	"TC01005281.hg.1"	"NA"	"NA"	"NA"	"---"
"5191"	"TC01005282.hg.1"	"NA"	"NA"	"NA"	"---"
"5192"	"TC01005283.hg.1"	"NA"	"NA"	"NA"	"---"
"5193"	"TC01005284.hg.1"	"NA"	"NA"	"NA"	"---"
"5194"	"TC01005285.hg.1"	"NA"	"NA"	"NA"	"---"
"5195"	"TC01005286.hg.1"	"NA"	"NA"	"NA"	"---"
"5196"	"TC01005287.hg.1"	"NA"	"NA"	"NA"	"---"
"5197"	"TC01005288.hg.1"	"NA"	"NA"	"NA"	"---"
"5198"	"TC01005289.hg.1"	"NA"	"NA"	"NA"	"---"
"5199"	"TC01005290.hg.1"	"NA"	"NA"	"NA"	"---"
"5200"	"TC01005291.hg.1"	"NA"	"NA"	"NA"	"---"
"5201"	"TC01005292.hg.1"	"NA"	"NA"	"NA"	"---"
"5202"	"TC01005293.hg.1"	"NA"	"NA"	"NA"	"---"
"5203"	"TC01005294.hg.1"	"NA"	"NA"	"NA"	"---"
"5204"	"TC01005295.hg.1"	"NA"	"NA"	"NA"	"---"
"5205"	"TC01005296.hg.1"	"NA"	"NA"	"NA"	"---"
"5206"	"TC01005297.hg.1"	"NA"	"NA"	"NA"	"---"
"5207"	"TC01005298.hg.1"	"NA"	"NA"	"NA"	"---"
"5208"	"TC01005299.hg.1"	"NA"	"NA"	"NA"	"---"
"5209"	"TC01005300.hg.1"	"NA"	"NA"	"NA"	"---"
"5210"	"TC01005301.hg.1"	"NA"	"NA"	"NA"	"---"
"5211"	"TC01005302.hg.1"	"NA"	"NA"	"NA"	"---"
"5212"	"TC01005303.hg.1"	"NA"	"NA"	"NA"	"---"
"5213"	"TC01005304.hg.1"	"NA"	"NA"	"NA"	"---"
"5214"	"TC01005305.hg.1"	"NA"	"NA"	"NA"	"---"
"5215"	"TC01005306.hg.1"	"NA"	"NA"	"NA"	"---"
"5216"	"TC01005307.hg.1"	"NA"	"NA"	"NA"	"---"
"5217"	"TC01005308.hg.1"	"NA"	"NA"	"NA"	"---"
"5218"	"TC01005309.hg.1"	"NA"	"NA"	"NA"	"---"
"5219"	"TC01005310.hg.1"	"NA"	"NA"	"NA"	"---"
"5220"	"TC01005311.hg.1"	"NA"	"NA"	"NA"	"---"
"5221"	"TC01005312.hg.1"	"NA"	"NA"	"NA"	"---"
"5222"	"TC01005313.hg.1"	"NA"	"NA"	"NA"	"---"
"5223"	"TC01005314.hg.1"	"NA"	"NA"	"NA"	"---"
"5224"	"TC01005315.hg.1"	"NA"	"NA"	"NA"	"---"
"5225"	"TC01005316.hg.1"	"NA"	"NA"	"NA"	"---"
"5226"	"TC01005317.hg.1"	"NA"	"NA"	"NA"	"---"
"5227"	"TC01005318.hg.1"	"NA"	"NA"	"NA"	"---"
"5228"	"TC01005319.hg.1"	"NA"	"NA"	"NA"	"---"
"5229"	"TC01005320.hg.1"	"NA"	"NA"	"NA"	"---"
"5230"	"TC01005321.hg.1"	"NA"	"NA"	"NA"	"---"
"5231"	"TC01005322.hg.1"	"NA"	"NA"	"NA"	"---"
"5232"	"TC01005323.hg.1"	"NA"	"NA"	"NA"	"---"
"5233"	"TC01005324.hg.1"	"NA"	"NA"	"NA"	"---"
"5234"	"TC01005325.hg.1"	"NA"	"NA"	"NA"	"---"
"5235"	"TC01005326.hg.1"	"NA"	"NA"	"NA"	"---"
"5236"	"TC01005327.hg.1"	"NA"	"NA"	"NA"	"---"
"5237"	"TC01005328.hg.1"	"NA"	"NA"	"NA"	"---"
"5238"	"TC01005329.hg.1"	"NA"	"NA"	"NA"	"---"
"5239"	"TC01005330.hg.1"	"NA"	"NA"	"NA"	"---"
"5240"	"TC01005331.hg.1"	"NA"	"NA"	"NA"	"---"
"5241"	"TC01005332.hg.1"	"NA"	"NA"	"NA"	"---"
"5242"	"TC01005333.hg.1"	"NA"	"NA"	"NA"	"---"
"5243"	"TC01005334.hg.1"	"NA"	"NA"	"NA"	"---"
"5244"	"TC01005335.hg.1"	"NA"	"NA"	"NA"	"---"
"5245"	"TC01005336.hg.1"	"NA"	"NA"	"NA"	"---"
"5246"	"TC01005337.hg.1"	"NA"	"NA"	"NA"	"---"
"5247"	"TC01005338.hg.1"	"NA"	"NA"	"NA"	"---"
"5248"	"TC01005339.hg.1"	"NA"	"NA"	"NA"	"---"
"5249"	"TC01005340.hg.1"	"NA"	"NA"	"NA"	"---"
"5250"	"TC01005341.hg.1"	"NA"	"NA"	"NA"	"---"
"5251"	"TC01005342.hg.1"	"NA"	"NA"	"NA"	"---"
"5252"	"TC01005343.hg.1"	"NA"	"NA"	"NA"	"---"
"5253"	"TC01005344.hg.1"	"NA"	"NA"	"NA"	"---"
"5254"	"TC01005345.hg.1"	"NA"	"NA"	"NA"	"---"
"5255"	"TC01005346.hg.1"	"NA"	"NA"	"NA"	"---"
"5256"	"TC01005347.hg.1"	"NA"	"NA"	"NA"	"---"
"5257"	"TC01005348.hg.1"	"NA"	"NA"	"NA"	"---"
"5258"	"TC01005349.hg.1"	"NA"	"NA"	"NA"	"---"
"5259"	"TC01005350.hg.1"	"NA"	"NA"	"NA"	"---"
"5260"	"TC01005351.hg.1"	"NA"	"NA"	"NA"	"---"
"5261"	"TC01005352.hg.1"	"NA"	"NA"	"NA"	"---"
"5262"	"TC01005353.hg.1"	"NA"	"NA"	"NA"	"---"
"5263"	"TC01005354.hg.1"	"NA"	"NA"	"NA"	"---"
"5264"	"TC01005355.hg.1"	"NA"	"NA"	"NA"	"---"
"5265"	"TC01005356.hg.1"	"NA"	"NA"	"NA"	"---"
"5266"	"TC01005357.hg.1"	"NA"	"NA"	"NA"	"---"
"5267"	"TC01005358.hg.1"	"NA"	"NA"	"NA"	"---"
"5268"	"TC01005359.hg.1"	"NA"	"NA"	"NA"	"---"
"5269"	"TC01005360.hg.1"	"NA"	"NA"	"NA"	"---"
"5270"	"TC01005361.hg.1"	"NA"	"NA"	"NA"	"---"
"5271"	"TC01005362.hg.1"	"NA"	"NA"	"NA"	"---"
"5272"	"TC01005363.hg.1"	"NA"	"NA"	"NA"	"---"
"5273"	"TC01005364.hg.1"	"NA"	"NA"	"NA"	"---"
"5274"	"TC01005365.hg.1"	"NA"	"NA"	"NA"	"---"
"5275"	"TC01005366.hg.1"	"NA"	"NA"	"NA"	"---"
"5276"	"TC01005367.hg.1"	"NA"	"NA"	"NA"	"---"
"5277"	"TC01005368.hg.1"	"NA"	"NA"	"NA"	"---"
"5278"	"TC01005369.hg.1"	"NA"	"NA"	"NA"	"---"
"5279"	"TC01005370.hg.1"	"NA"	"NA"	"NA"	"---"
"5280"	"TC01005371.hg.1"	"NA"	"NA"	"NA"	"---"
"5281"	"TC01005372.hg.1"	"NA"	"NA"	"NA"	"---"
"5282"	"TC01005373.hg.1"	"NA"	"NA"	"NA"	"---"
"5283"	"TC01005374.hg.1"	"NA"	"NA"	"NA"	"---"
"5284"	"TC01005375.hg.1"	"NA"	"NA"	"NA"	"---"
"5285"	"TC01005376.hg.1"	"NA"	"NA"	"NA"	"---"
"5286"	"TC01005377.hg.1"	"NA"	"NA"	"NA"	"---"
"5287"	"TC01005378.hg.1"	"NA"	"NA"	"NA"	"---"
"5288"	"TC01005379.hg.1"	"NA"	"NA"	"NA"	"---"
"5289"	"TC01005380.hg.1"	"NA"	"NA"	"NA"	"---"
"5290"	"TC01005381.hg.1"	"NA"	"NA"	"NA"	"---"
"5291"	"TC01005382.hg.1"	"NA"	"NA"	"NA"	"---"
"5292"	"TC01005383.hg.1"	"NA"	"NA"	"NA"	"---"
"5293"	"TC01005384.hg.1"	"NA"	"NA"	"NA"	"---"
"5294"	"TC01005385.hg.1"	"NA"	"NA"	"NA"	"---"
"5295"	"TC01005386.hg.1"	"NA"	"NA"	"NA"	"---"
"5296"	"TC01005387.hg.1"	"NA"	"NA"	"NA"	"---"
"5297"	"TC01005388.hg.1"	"NA"	"NA"	"NA"	"---"
"5298"	"TC01005389.hg.1"	"NA"	"NA"	"NA"	"---"
"5299"	"TC01005390.hg.1"	"NA"	"NA"	"NA"	"---"
"5300"	"TC01005391.hg.1"	"NA"	"NA"	"NA"	"---"
"5301"	"TC01005392.hg.1"	"NA"	"NA"	"NA"	"---"
"5302"	"TC01005393.hg.1"	"NA"	"NA"	"NA"	"---"
"5303"	"TC01005394.hg.1"	"NA"	"NA"	"NA"	"---"
"5304"	"TC01005395.hg.1"	"NA"	"NA"	"NA"	"---"
"5305"	"TC01005396.hg.1"	"NA"	"NA"	"NA"	"---"
"5306"	"TC01005397.hg.1"	"NA"	"NA"	"NA"	"---"
"5307"	"TC01005398.hg.1"	"NA"	"NA"	"NA"	"---"
"5308"	"TC01005399.hg.1"	"NA"	"NA"	"NA"	"---"
"5309"	"TC01005400.hg.1"	"NA"	"NA"	"NA"	"---"
"5310"	"TC01005401.hg.1"	"NA"	"NA"	"NA"	"---"
"5311"	"TC01005402.hg.1"	"NA"	"NA"	"NA"	"---"
"5312"	"TC01005403.hg.1"	"NA"	"NA"	"NA"	"---"
"5313"	"TC01005404.hg.1"	"NA"	"NA"	"NA"	"---"
"5314"	"TC01005405.hg.1"	"NA"	"NA"	"NA"	"---"
"5315"	"TC01005406.hg.1"	"NA"	"NA"	"NA"	"---"
"5316"	"TC01005407.hg.1"	"NA"	"NA"	"NA"	"---"
"5317"	"TC01005408.hg.1"	"NA"	"NA"	"NA"	"---"
"5318"	"TC01005409.hg.1"	"NA"	"NA"	"NA"	"---"
"5319"	"TC01005410.hg.1"	"NA"	"NA"	"NA"	"---"
"5320"	"TC01005411.hg.1"	"NA"	"NA"	"NA"	"---"
"5321"	"TC01005412.hg.1"	"NA"	"NA"	"NA"	"---"
"5322"	"TC01005413.hg.1"	"NA"	"NA"	"NA"	"---"
"5323"	"TC01005414.hg.1"	"NA"	"NA"	"NA"	"---"
"5324"	"TC01005415.hg.1"	"NA"	"NA"	"NA"	"---"
"5325"	"TC01005416.hg.1"	"NA"	"NA"	"NA"	"---"
"5326"	"TC01005417.hg.1"	"NA"	"NA"	"NA"	"---"
"5327"	"TC01005418.hg.1"	"NA"	"NA"	"NA"	"---"
"5328"	"TC01005419.hg.1"	"NA"	"NA"	"NA"	"---"
"5329"	"TC01005420.hg.1"	"NA"	"NA"	"NA"	"---"
"5330"	"TC01005421.hg.1"	"NA"	"NA"	"NA"	"---"
"5331"	"TC01005422.hg.1"	"NA"	"NA"	"NA"	"---"
"5332"	"TC01005423.hg.1"	"NA"	"NA"	"NA"	"---"
"5333"	"TC01005424.hg.1"	"NA"	"NA"	"NA"	"---"
"5334"	"TC01005425.hg.1"	"NA"	"NA"	"NA"	"---"
"5335"	"TC01005426.hg.1"	"NA"	"NA"	"NA"	"---"
"5336"	"TC01005427.hg.1"	"NA"	"NA"	"NA"	"---"
"5337"	"TC01005428.hg.1"	"NA"	"NA"	"NA"	"---"
"5338"	"TC01005429.hg.1"	"NA"	"NA"	"NA"	"---"
"5339"	"TC01005430.hg.1"	"NA"	"NA"	"NA"	"---"
"5340"	"TC01005431.hg.1"	"NA"	"NA"	"NA"	"---"
"5341"	"TC01005432.hg.1"	"NA"	"NA"	"NA"	"---"
"5342"	"TC01005433.hg.1"	"NA"	"NA"	"NA"	"---"
"5343"	"TC01005434.hg.1"	"NA"	"NA"	"NA"	"---"
"5344"	"TC01005435.hg.1"	"NA"	"NA"	"NA"	"---"
"5345"	"TC01005436.hg.1"	"NA"	"NA"	"NA"	"---"
"5346"	"TC01005437.hg.1"	"NA"	"NA"	"NA"	"---"
"5347"	"TC01005438.hg.1"	"NA"	"NA"	"NA"	"---"
"5348"	"TC01005439.hg.1"	"NA"	"NA"	"NA"	"---"
"5349"	"TC01005440.hg.1"	"NA"	"NA"	"NA"	"---"
"5350"	"TC01005441.hg.1"	"NA"	"NA"	"NA"	"---"
"5351"	"TC01005442.hg.1"	"NA"	"NA"	"NA"	"---"
"5352"	"TC01005443.hg.1"	"NA"	"NA"	"NA"	"---"
"5353"	"TC01005444.hg.1"	"NA"	"NA"	"NA"	"---"
"5354"	"TC01005445.hg.1"	"NA"	"NA"	"NA"	"---"
"5355"	"TC01005446.hg.1"	"NA"	"NA"	"NA"	"---"
"5356"	"TC01005447.hg.1"	"NA"	"NA"	"NA"	"---"
"5357"	"TC01005448.hg.1"	"NA"	"NA"	"NA"	"---"
"5358"	"TC01005449.hg.1"	"NA"	"NA"	"NA"	"---"
"5359"	"TC01005450.hg.1"	"NA"	"NA"	"NA"	"---"
"5360"	"TC01005451.hg.1"	"NA"	"NA"	"NA"	"---"
"5361"	"TC01005452.hg.1"	"NA"	"NA"	"NA"	"---"
"5362"	"TC01005453.hg.1"	"NA"	"NA"	"NA"	"---"
"5363"	"TC01005454.hg.1"	"NA"	"NA"	"NA"	"---"
"5364"	"TC01005455.hg.1"	"NA"	"NA"	"NA"	"---"
"5365"	"TC01005456.hg.1"	"NA"	"NA"	"NA"	"---"
"5366"	"TC01005457.hg.1"	"NA"	"NA"	"NA"	"---"
"5367"	"TC01005458.hg.1"	"NA"	"NA"	"NA"	"---"
"5368"	"TC01005459.hg.1"	"NA"	"NA"	"NA"	"---"
"5369"	"TC01005460.hg.1"	"NA"	"NA"	"NA"	"---"
"5370"	"TC01005461.hg.1"	"NA"	"NA"	"NA"	"---"
"5371"	"TC01005462.hg.1"	"NA"	"NA"	"NA"	"---"
"5372"	"TC01005463.hg.1"	"NA"	"NA"	"NA"	"---"
"5373"	"TC01005464.hg.1"	"NA"	"NA"	"NA"	"---"
"5374"	"TC01005465.hg.1"	"NA"	"NA"	"NA"	"---"
"5375"	"TC01005466.hg.1"	"NA"	"NA"	"NA"	"---"
"5376"	"TC01005467.hg.1"	"NA"	"NA"	"NA"	"---"
"5377"	"TC01005468.hg.1"	"NA"	"NA"	"NA"	"---"
"5378"	"TC01005469.hg.1"	"NA"	"NA"	"NA"	"---"
"5379"	"TC01005470.hg.1"	"NA"	"NA"	"NA"	"---"
"5380"	"TC01005471.hg.1"	"NA"	"NA"	"NA"	"---"
"5381"	"TC01005472.hg.1"	"NA"	"NA"	"NA"	"---"
"5382"	"TC01005473.hg.1"	"NA"	"NA"	"NA"	"---"
"5383"	"TC01005474.hg.1"	"NA"	"NA"	"NA"	"---"
"5384"	"TC01005475.hg.1"	"NA"	"NA"	"NA"	"---"
"5385"	"TC01005476.hg.1"	"NA"	"NA"	"NA"	"---"
"5386"	"TC01005477.hg.1"	"NA"	"NA"	"NA"	"---"
"5387"	"TC01005478.hg.1"	"NA"	"NA"	"NA"	"---"
"5388"	"TC01005479.hg.1"	"NA"	"NA"	"NA"	"---"
"5389"	"TC01005480.hg.1"	"NA"	"NA"	"NA"	"---"
"5390"	"TC01005481.hg.1"	"NA"	"NA"	"NA"	"---"
