ID	ORF	GenBank	CLONE_ID	SPOT_ID
RP13-820C6.4			RP13-820C6.4	
RP13-870H17.3			RP13-870H17.3	
RP13-884E18.2			RP13-884E18.2	
RP13-884E18.3			RP13-884E18.3	
RP13-884E18.4			RP13-884E18.4	
RP13-88F20.1			RP13-88F20.1	
RP13-890H12.2			RP13-890H12.2	
RP1-38C16.2			RP1-38C16.2	
RP13-926M18.1			RP13-926M18.1	
RP13-93L13.2			RP13-93L13.2	
RP13-942N8.1			RP13-942N8.1	
RP13-977E11.1			RP13-977E11.1	
RP13-977J11.2			RP13-977J11.2	
RP13-977J11.5			RP13-977J11.5	
RP13-977J11.6			RP13-977J11.6	
RP13-977J11.8			RP13-977J11.8	
RP13-977J11.9			RP13-977J11.9	
RP13-991F5.2			RP13-991F5.2	
RP1-39G22.7			RP1-39G22.7	
RP1-39J2.1			RP1-39J2.1	
RP1-3E10.2			RP1-3E10.2	
RP1-40E16.11			RP1-40E16.11	
RP1-40E16.12			RP1-40E16.12	
RP1-40E16.2			RP1-40E16.2	
RP1-40E16.9			RP1-40E16.9	
RP1-40G4P.1			RP1-40G4P.1	
RP1-41C23.4			RP1-41C23.4	
RP1-41P2.7			RP1-41P2.7	
RP1-43E13.2			RP1-43E13.2	
RP1-43O17.1			RP1-43O17.1	
RP1-45I4.2			RP1-45I4.2	
RP1-45I4.3			RP1-45I4.3	
RP1-45N11.1			RP1-45N11.1	
RP1-46F2.3			RP1-46F2.3	
RP1-47A17.1			RP1-47A17.1	
RP1-47M23.3			RP1-47M23.3	
RP1-49C23.1			RP1-49C23.1	
RP1-4G17.5			RP1-4G17.5	
RP1-50A13.1			RP1-50A13.1	
RP1-50J22.4			RP1-50J22.4	
RP1-50O24.6			RP1-50O24.6	
RP1-52D1.1			RP1-52D1.1	
RP1-52J10.9			RP1-52J10.9	
RP1-53C18.3			RP1-53C18.3	
RP1-53O8.2			RP1-53O8.2	
RP1-55C23.7			RP1-55C23.7	
RP1-56J10.8			RP1-56J10.8	
RP1-56K13.3			RP1-56K13.3	
RP1-57E3.1			RP1-57E3.1	
RP1-58B11.1			RP1-58B11.1	
RP1-59B16.1			RP1-59B16.1	
RP1-59D14.1			RP1-59D14.1	
RP1-59D14.10			RP1-59D14.10	
RP1-59D14.5			RP1-59D14.5	
RP1-59M18.2			RP1-59M18.2	
RP1-5O6.5			RP1-5O6.5	
RP1-5O6.6			RP1-5O6.6	
RP1-60N8.1			RP1-60N8.1	
RP1-60O19.1			RP1-60O19.1	
RP1-60O19.2			RP1-60O19.2	
RP1-63G5.5			RP1-63G5.5	
RP1-63G5.7			RP1-63G5.7	
RP1-63G5.8			RP1-63G5.8	
RP1-63M2.5			RP1-63M2.5	
RP1-65J11.1			RP1-65J11.1	
RP1-65J11.5			RP1-65J11.5	
RP1-65P5.3			RP1-65P5.3	
RP1-65P5.5			RP1-65P5.5	
RP1-66C13.1			RP1-66C13.1	
RP1-66C13.4			RP1-66C13.4	
RP1-66H9.1			RP1-66H9.1	
RP1-66N13.1			RP1-66N13.1	
RP1-66N13.4			RP1-66N13.4	
RP1-67A8.3			RP1-67A8.3	
RP1-67K17.3			RP1-67K17.3	
RP1-67K17.4			RP1-67K17.4	
RP1-68D18.2			RP1-68D18.2	
RP1-68D18.3			RP1-68D18.3	
RP1-69B13.2			RP1-69B13.2	
RP1-69D17.3			RP1-69D17.3	
RP1-69D17.4			RP1-69D17.4	
RP1-69M21.2			RP1-69M21.2	
RP1-6P5.2			RP1-6P5.2	
RP1-72A23.1			RP1-72A23.1	
RP1-72A23.3			RP1-72A23.3	
RP1-72A23.4			RP1-72A23.4	
RP1-72E17.2			RP1-72E17.2	
RP1-73A14.1			RP1-73A14.1	
RP1-73A14.2			RP1-73A14.2	
RP1-76B20.11			RP1-76B20.11	
RP1-76B20.12			RP1-76B20.12	
RP1-76C18.1			RP1-76C18.1	
RP1-77H15.1			RP1-77H15.1	
RP1-78B3.1			RP1-78B3.1	
RP1-78O14.1			RP1-78O14.1	
RP1-79C4.1			RP1-79C4.1	
RP1-79C4.4			RP1-79C4.4	
RP1-7G5.6			RP1-7G5.6	
RP1-80N2.2			RP1-80N2.2	
RP1-80N2.3			RP1-80N2.3	
RP1-81D8.3			RP1-81D8.3	
RP1-81D8.4			RP1-81D8.4	
RP1-81D8.5			RP1-81D8.5	
RP1-81P11.1			RP1-81P11.1	
RP1-84O15.2			RP1-84O15.2	
RP1-85F18.6			RP1-85F18.6	
RP1-86C11.7			RP1-86C11.7	
RP1-86D1.5			RP1-86D1.5	
RP1-89D4.1			RP1-89D4.1	
RP1-8B1.4			RP1-8B1.4	
RP1-90G24.10			RP1-90G24.10	
RP1-90G24.11			RP1-90G24.11	
RP1-90G24.6			RP1-90G24.6	
RP1-90G24.8			RP1-90G24.8	
RP1-90J20.2			RP1-90J20.2	
RP1-90J20.8			RP1-90J20.8	
RP1-90J4.1			RP1-90J4.1	
RP1-90J4.2			RP1-90J4.2	
RP1-90J4.3			RP1-90J4.3	
RP1-90K10.4			RP1-90K10.4	
RP1-90L14.1			RP1-90L14.1	
RP1-90L6.3			RP1-90L6.3	
RP1-91J24.1			RP1-91J24.1	
RP1-91J24.3			RP1-91J24.3	
RP1-91N13.1			RP1-91N13.1	
RP1-92C4.1			RP1-92C4.1	
RP1-92C4.2			RP1-92C4.2	
RP1-92C8.3			RP1-92C8.3	
RP1-92O14.3			RP1-92O14.3	
RP1-92O14.6			RP1-92O14.6	
RP1-93H18.1			RP1-93H18.1	
RP1-93H18.6			RP1-93H18.6	
RP1-93L7.4			RP1-93L7.4	
RP1-95L4.2			RP1-95L4.2	
RP1-95L4.3			RP1-95L4.3	
RP1-95L4.4			RP1-95L4.4	
RP1-96H9.5			RP1-96H9.5	
RP1-97D16.1			RP1-97D16.1	
RP1-97G4.1			RP1-97G4.1	
RP1-97J1.2			RP1-97J1.2	
RP1-99E18.2			RP1-99E18.2	
RP1L1	RP1L1			
RP2	RP2			
RP3-322G13.7			RP3-322G13.7	
RP3-323A16.1			RP3-323A16.1	
RP3-323B6.1			RP3-323B6.1	
RP3-323K23.3			RP3-323K23.3	
RP3-323N1.2			RP3-323N1.2	
RP3-324O17.7			RP3-324O17.7	
RP3-324O17.8			RP3-324O17.8	
RP3-325F22.3			RP3-325F22.3	
RP3-325F22.5			RP3-325F22.5	
RP3-326I13.1			RP3-326I13.1	
RP3-326L13.2			RP3-326L13.2	
RP3-329A5.1			RP3-329A5.1	
RP3-329A5.8			RP3-329A5.8	
RP3-329E20.2			RP3-329E20.2	
RP3-331H24.4			RP3-331H24.4	
RP3-331H24.5			RP3-331H24.5	
RP3-331H24.6			RP3-331H24.6	
RP3-331H24.7			RP3-331H24.7	
RP3-332B22.1			RP3-332B22.1	
RP3-333A15.1			RP3-333A15.1	
RP3-333A15.2			RP3-333A15.2	
RP3-333B15.4			RP3-333B15.4	
RP3-333B15.5			RP3-333B15.5	
RP3-333B15.6			RP3-333B15.6	
RP3-333H23.9			RP3-333H23.9	
RP3-334F4.1			RP3-334F4.1	
RP3-334F4.2			RP3-334F4.2	
RP3-335N17.2			RP3-335N17.2	
RP3-336K20__B.2			RP3-336K20__B.2	
RP3-337D23.3			RP3-337D23.3	
RP3-337H4.10			RP3-337H4.10	
RP3-337H4.6			RP3-337H4.6	
RP3-337H4.9			RP3-337H4.9	
RP3-339A18.3			RP3-339A18.3	
RP3-339A18.6			RP3-339A18.6	
RP3-340B19.2			RP3-340B19.2	
RP3-340B19.3			RP3-340B19.3	
RP3-340B19.5			RP3-340B19.5	
RP3-340H11.2			RP3-340H11.2	
RP3-340N1.2			RP3-340N1.2	
RP3-340N1.6			RP3-340N1.6	
RP3-341D10.1			RP3-341D10.1	
RP3-342P20.2			RP3-342P20.2	
RP3-343K2.4			RP3-343K2.4	
RP3-344J20.1			RP3-344J20.1	
RP3-344J20.3			RP3-344J20.3	
RP3-347M6.1			RP3-347M6.1	
RP3-347M6.2			RP3-347M6.2	
RP3-348I23.2			RP3-348I23.2	
RP3-352A20.1			RP3-352A20.1	
RP3-354J5.3			RP3-354J5.3	
RP3-354N19.1			RP3-354N19.1	
RP3-354N19.3			RP3-354N19.3	
RP3-355L5.3			RP3-355L5.3	
RP3-355L5.4			RP3-355L5.4	
RP3-355L5.5			RP3-355L5.5	
RP3-359N14.1			RP3-359N14.1	
RP3-359N14.2			RP3-359N14.2	
RP3-363L9.1			RP3-363L9.1	
RP3-364H10.1			RP3-364H10.1	
RP3-365O12.2			RP3-365O12.2	
RP3-366N23.4			RP3-366N23.4	
RP3-368A4.5			RP3-368A4.5	
RP3-368A4.6			RP3-368A4.6	
RP3-368B9.2			RP3-368B9.2	
RP3-369A17.2			RP3-369A17.2	
RP3-369A17.4			RP3-369A17.4	
RP3-370M22.8			RP3-370M22.8	
RP3-375P9.2			RP3-375P9.2	
RP3-377O6.2			RP3-377O6.2	
RP3-378P9.1			RP3-378P9.1	
RP3-380B4.1			RP3-380B4.1	
RP3-380B8.4			RP3-380B8.4	
RP3-380E11.2			RP3-380E11.2	
RP3-382I10.3			RP3-382I10.3	
RP3-388E23.2			RP3-388E23.2	
RP3-388M5.8			RP3-388M5.8	
RP3-388M5.9			RP3-388M5.9	
RP3-388N13.2			RP3-388N13.2	
RP3-388N13.5			RP3-388N13.5	
RP3-389A20.2			RP3-389A20.2	
RP3-389A20.5			RP3-389A20.5	
RP3-390M24.1			RP3-390M24.1	
RP3-391O22.1			RP3-391O22.1	
RP3-391O22.3			RP3-391O22.3	
RP3-393B19.1			RP3-393B19.1	
RP3-393E18.1			RP3-393E18.1	
RP3-393E18.2			RP3-393E18.2	
RP3-393K13.1			RP3-393K13.1	
RP3-393P12.1			RP3-393P12.1	
RP3-394A18.1			RP3-394A18.1	
RP3-395C13.1			RP3-395C13.1	
RP3-395M20.12			RP3-395M20.12	
RP3-395M20.2			RP3-395M20.2	
RP3-395M20.3			RP3-395M20.3	
RP3-395M20.7			RP3-395M20.7	
RP3-395M20.8			RP3-395M20.8	
RP3-395M20.9			RP3-395M20.9	
RP3-395P12.2			RP3-395P12.2	
RP3-398G3.5			RP3-398G3.5	
RP3-399J4.1			RP3-399J4.1	
RP3-399J4.2			RP3-399J4.2	
RP3-399J4.4			RP3-399J4.4	
RP3-399L15.1			RP3-399L15.1	
RP3-399L15.2			RP3-399L15.2	
RP3-399L15.3			RP3-399L15.3	
RP3-400B16.1			RP3-400B16.1	
RP3-400B16.2			RP3-400B16.2	
RP3-400B16.3			RP3-400B16.3	
RP3-400B16.4			RP3-400B16.4	
RP3-402G11.25			RP3-402G11.25	
RP3-402G11.26			RP3-402G11.26	
RP3-402G11.28			RP3-402G11.28	
RP3-403A15.1			RP3-403A15.1	
RP3-403L10.3			RP3-403L10.3	
RP3-404F18.5			RP3-404F18.5	
RP3-404K8.2			RP3-404K8.2	
RP3-405J10.2			RP3-405J10.2	
RP3-405J10.3			RP3-405J10.3	
RP3-405J10.4			RP3-405J10.4	
RP3-406A7.1			RP3-406A7.1	
RP3-406A7.3			RP3-406A7.3	
RP3-406A7.5			RP3-406A7.5	
RP3-406A7.7			RP3-406A7.7	
RP3-406C18.1			RP3-406C18.1	
RP3-406C18.2			RP3-406C18.2	
RP3-406P24.3			RP3-406P24.3	
RP3-406P24.5			RP3-406P24.5	
RP3-407E4.3			RP3-407E4.3	
RP3-407E4.4			RP3-407E4.4	
RP3-408N23.4			RP3-408N23.4	
RP3-410C9.2			RP3-410C9.2	
RP3-412A9.12			RP3-412A9.12	
RP3-412A9.15			RP3-412A9.15	
RP3-412A9.16			RP3-412A9.16	
RP3-412A9.17			RP3-412A9.17	
RP3-413H6.2			RP3-413H6.2	
RP3-414A15.10			RP3-414A15.10	
RP3-414A15.11			RP3-414A15.11	
RP3-414A15.12			RP3-414A15.12	
RP3-415N12.1			RP3-415N12.1	
RP3-416H24.1			RP3-416H24.1	
RP3-416J7.1			RP3-416J7.1	
RP3-416J7.4			RP3-416J7.4	
RP3-416J7.5			RP3-416J7.5	
RP3-417G15.1			RP3-417G15.1	
RP3-417L20.4			RP3-417L20.4	
RP3-417O22.3			RP3-417O22.3	
RP3-418C23.2			RP3-418C23.2	
RP3-419C19.3			RP3-419C19.3	
RP3-420J14.1			RP3-420J14.1	
RP3-422G23.3			RP3-422G23.3	
RP3-422G23.4			RP3-422G23.4	
RP3-423B22.5			RP3-423B22.5	
RP3-424M6.4			RP3-424M6.4	
RP3-425C14.4			RP3-425C14.4	
RP3-425C14.5			RP3-425C14.5	
RP3-425P12.1			RP3-425P12.1	
RP3-425P12.2			RP3-425P12.2	
RP3-425P12.4			RP3-425P12.4	
RP3-425P12.5			RP3-425P12.5	
RP3-426I6.2			RP3-426I6.2	
RP3-426I6.6			RP3-426I6.6	
RP3-428A13.1			RP3-428A13.1	
RP3-428L16.1			RP3-428L16.1	
RP3-428L16.2			RP3-428L16.2	
RP3-429G5.5			RP3-429G5.5	
RP3-429O6.1			RP3-429O6.1	
RP3-430A16.1			RP3-430A16.1	
RP3-431A14.4			RP3-431A14.4	
RP3-431P23.2			RP3-431P23.2	
RP3-431P23.5			RP3-431P23.5	
RP3-432I18.1			RP3-432I18.1	
RP3-433F14.1			RP3-433F14.1	
RP3-433F14.2			RP3-433F14.2	
RP3-435K13.1			RP3-435K13.1	
RP3-437C15.1			RP3-437C15.1	
RP3-437I16.1			RP3-437I16.1	
RP3-438O4.4			RP3-438O4.4	
RP3-439F8.1			RP3-439F8.1	
RP3-441A12.1			RP3-441A12.1	
RP3-443C4.2			RP3-443C4.2	
RP3-445N2.1			RP3-445N2.1	
RP3-445O10.1			RP3-445O10.1	
RP3-446N13.1			RP3-446N13.1	
RP3-446N13.2			RP3-446N13.2	
RP3-446N13.3			RP3-446N13.3	
RP3-446N13.4			RP3-446N13.4	
RP3-446N13.5			RP3-446N13.5	
RP3-448I9.1			RP3-448I9.1	
RP3-448I9.2			RP3-448I9.2	
RP3-449H6.1			RP3-449H6.1	
RP3-449H6.2			RP3-449H6.2	
RP3-449O17.1			RP3-449O17.1	
RP3-450M14.1			RP3-450M14.1	
RP3-452M16.1			RP3-452M16.1	
RP3-453C12.15			RP3-453C12.15	
RP3-453C12.8			RP3-453C12.8	
RP3-453I5.2			RP3-453I5.2	
RP3-453P22.2			RP3-453P22.2	
RP3-454B23.1			RP3-454B23.1	
RP3-455E7.1			RP3-455E7.1	
RP3-455H14.1			RP3-455H14.1	
RP3-455J7.4			RP3-455J7.4	
RP3-460G2.2			RP3-460G2.2	
RP3-461F17.2			RP3-461F17.2	
RP3-461F17.3			RP3-461F17.3	
RP3-461P17.10			RP3-461P17.10	
RP3-461P17.9			RP3-461P17.9	
RP3-462C17.1			RP3-462C17.1	
RP3-462D8.2			RP3-462D8.2	
RP3-463P15.1			RP3-463P15.1	
RP3-465N24.5			RP3-465N24.5	
RP3-465N24.6			RP3-465N24.6	
RP3-466P17.1			RP3-466P17.1	
RP3-467K16.2			RP3-467K16.2	
RP3-467K16.4			RP3-467K16.4	
RP3-467L1.4			RP3-467L1.4	
RP3-467L1.6			RP3-467L1.6	
RP3-467N11.1			RP3-467N11.1	
RP3-467N11.2			RP3-467N11.2	
RP3-468B3.2			RP3-468B3.2	
RP3-468K18.5			RP3-468K18.5	
RP3-468K18.7			RP3-468K18.7	
RP3-468O1.6			RP3-468O1.6	
RP3-469D22.1			RP3-469D22.1	
RP3-470B24.5			RP3-470B24.5	
RP3-470L22.1			RP3-470L22.1	
RP3-471C18.1			RP3-471C18.1	
RP3-471C18.2			RP3-471C18.2	
RP3-471M13.2			RP3-471M13.2	
RP3-472M2.2			RP3-472M2.2	
RP3-473B4.3			RP3-473B4.3	
RP3-473L9.4			RP3-473L9.4	
RP3-474G15.1			RP3-474G15.1	
RP3-475N16.1			RP3-475N16.1	
RP3-476K8.3			RP3-476K8.3	
RP3-476K8.4			RP3-476K8.4	
RP3-477M7.5			RP3-477M7.5	
RP3-477M7.6			RP3-477M7.6	
RP3-477O4.14			RP3-477O4.14	
RP3-477O4.5			RP3-477O4.5	
RP3-481A17.1			RP3-481A17.1	
RP3-481F12.1			RP3-481F12.1	
RP3-486D24.1			RP3-486D24.1	
RP3-486I3.4			RP3-486I3.4	
RP3-486I3.5			RP3-486I3.5	
RP3-486I3.7			RP3-486I3.7	
RP3-492J12.2			RP3-492J12.2	
RP3-492P14.2			RP3-492P14.2	
RP3-495K2.2			RP3-495K2.2	
RP3-495K2.3			RP3-495K2.3	
RP3-495O10.1			RP3-495O10.1	
RP3-496C20.1			RP3-496C20.1	
RP3-497J21.1			RP3-497J21.1	
RP3-499B10.3			RP3-499B10.3	
RP3-500L14.2			RP3-500L14.2	
RP3-503A6.2			RP3-503A6.2	
RP3-507I15.1			RP3-507I15.1	
RP3-507I15.2			RP3-507I15.2	
RP3-508D13.1			RP3-508D13.1	
RP3-508I15.14			RP3-508I15.14	
RP3-508I15.18			RP3-508I15.18	
RP3-508I15.20			RP3-508I15.20	
RP3-508I15.22			RP3-508I15.22	
RP3-508I15.9			RP3-508I15.9	
RP3-509I19.11			RP3-509I19.11	
RP3-509I19.6			RP3-509I19.6	
RP3-509L4.3			RP3-509L4.3	
RP3-510D11.1			RP3-510D11.1	
RP3-510D11.2			RP3-510D11.2	
RP3-510H16.3			RP3-510H16.3	
RP3-510L9.1			RP3-510L9.1	
RP3-510O8.3			RP3-510O8.3	
RP3-510O8.4			RP3-510O8.4	
RP3-512B11.3			RP3-512B11.3	
RP3-512E2.2			RP3-512E2.2	
RP3-513G18.2			RP3-513G18.2	
RP3-514A23.2			RP3-514A23.2	
RP3-514P16.1			RP3-514P16.1	
RP3-518E13.2			RP3-518E13.2	
RP3-520B18.1			RP3-520B18.1	
RP3-521E19.2			RP3-521E19.2	
RP3-522D1.1			RP3-522D1.1	
RP3-522D1.2			RP3-522D1.2	
RP3-522J7.5			RP3-522J7.5	
RP3-522J7.6			RP3-522J7.6	
RP3-522J7.7			RP3-522J7.7	
RP3-522P13.1			RP3-522P13.1	
RP3-522P13.2			RP3-522P13.2	
RP3-522P13.3			RP3-522P13.3	
RP3-523C21.2			RP3-523C21.2	
RP3-523C21.3			RP3-523C21.3	
RP3-523E19.2			RP3-523E19.2	
RP3-523K23.2			RP3-523K23.2	
RP3-525L6.2			RP3-525L6.2	
RP3-525N10.2			RP3-525N10.2	
RP3-525N14.2			RP3-525N14.2	
RP3-526F5.2			RP3-526F5.2	
RP3-527G5.1			RP3-527G5.1	
RP4-529N6.1			RP4-529N6.1	
RP4-529N6.2			RP4-529N6.2	
RP4-530I15.6			RP4-530I15.6	
RP4-530I15.9			RP4-530I15.9	
RP4-533D7.4			RP4-533D7.4	
RP4-533D7.5			RP4-533D7.5	
RP4-533D7.6			RP4-533D7.6	
RP4-534N18.2			RP4-534N18.2	
RP4-535B20.1			RP4-535B20.1	
RP4-535B20.2			RP4-535B20.2	
RP4-535B20.4			RP4-535B20.4	
RP4-536B24.2			RP4-536B24.2	
RP4-537K23.4			RP4-537K23.4	
RP4-539M6.14			RP4-539M6.14	
RP4-539M6.18			RP4-539M6.18	
RP4-539M6.19			RP4-539M6.19	
RP4-539M6.22			RP4-539M6.22	
RP4-541C22.5			RP4-541C22.5	
RP4-543J13.1			RP4-543J13.1	
RP4-543J13.2			RP4-543J13.2	
RP4-545C24.5			RP4-545C24.5	
RP4-545K15.5			RP4-545K15.5	
RP4-545L17.11			RP4-545L17.11	
RP4-545L17.12			RP4-545L17.12	
RP4-547N15.3			RP4-547N15.3	
RP4-548D19.3			RP4-548D19.3	
RP4-549F15.1			RP4-549F15.1	
RP4-549L20.3			RP4-549L20.3	
RP4-550H1.4			RP4-550H1.4	
RP4-550H1.5			RP4-550H1.5	
RP4-550H1.7			RP4-550H1.7	
RP4-551E13.2			RP4-551E13.2	
RP4-552O12.1			RP4-552O12.1	
RP4-553F4.2			RP4-553F4.2	
RP4-555D20.2			RP4-555D20.2	
RP4-555D20.3			RP4-555D20.3	
RP4-555D20.4			RP4-555D20.4	
RP4-559A3.6			RP4-559A3.6	
RP4-559A3.7			RP4-559A3.7	
RP4-560B9.4			RP4-560B9.4	
RP4-561L24.3			RP4-561L24.3	
RP4-562J12.1			RP4-562J12.1	
RP4-563E14.1			RP4-563E14.1	
RP4-564F22.5			RP4-564F22.5	
RP4-564F22.6			RP4-564F22.6	
RP4-564F22.7			RP4-564F22.7	
RP4-564M11.2			RP4-564M11.2	
RP4-564O4.1			RP4-564O4.1	
RP4-565E6.1			RP4-565E6.1	
RP4-566D2.1			RP4-566D2.1	
RP4-566L20.1			RP4-566L20.1	
RP4-568B10.1			RP4-568B10.1	
RP4-568C11.4			RP4-568C11.4	
RP4-568F9.3			RP4-568F9.3	
RP4-568F9.6			RP4-568F9.6	
RP4-569D19.5			RP4-569D19.5	
RP4-569D19.8			RP4-569D19.8	
RP4-569M23.2			RP4-569M23.2	
RP4-569M23.4			RP4-569M23.4	
RP4-569M23.5			RP4-569M23.5	
RP4-570O12.2			RP4-570O12.2	
RP4-575N6.2			RP4-575N6.2	
RP4-575N6.5			RP4-575N6.5	
RP4-576H24.2			RP4-576H24.2	
RP4-576H24.4			RP4-576H24.4	
RP4-580N22.2			RP4-580N22.2	
RP4-580O19.2			RP4-580O19.2	
RP4-581F12.1			RP4-581F12.1	
RP4-581O6.1			RP4-581O6.1	
RP4-583K8.1			RP4-583K8.1	
RP4-583P15.10			RP4-583P15.10	
RP4-583P15.14			RP4-583P15.14	
RP4-583P15.15			RP4-583P15.15	
RP4-584D14.5			RP4-584D14.5	
RP4-584D14.6			RP4-584D14.6	
RP4-584D14.7			RP4-584D14.7	
RP4-585I14.3			RP4-585I14.3	
RP4-586O15.1			RP4-586O15.1	
RP4-590F24.1			RP4-590F24.1	
RP4-591B8.2			RP4-591B8.2	
RP4-591B8.3			RP4-591B8.3	
RP4-591C20.9			RP4-591C20.9	
RP4-591L5.1			RP4-591L5.1	
RP4-591L5.2			RP4-591L5.2	
RP4-591N18.2			RP4-591N18.2	
RP4-592A1.2			RP4-592A1.2	
RP4-593C16.4			RP4-593C16.4	
RP4-593H12.1			RP4-593H12.1	
RP4-593M8.1			RP4-593M8.1	
RP4-594A5.1			RP4-594A5.1	
RP4-594I10.3			RP4-594I10.3	
RP4-594L9.2			RP4-594L9.2	
RP4-595K12.1			RP4-595K12.1	
RP4-595K12.2			RP4-595K12.2	
RP4-597A16.2			RP4-597A16.2	
RP4-597A16.3			RP4-597A16.3	
RP4-597J3.1			RP4-597J3.1	
RP4-597N16.1			RP4-597N16.1	
RP4-597N16.4			RP4-597N16.4	
RP4-601P9.1			RP4-601P9.1	
RP4-601P9.2			RP4-601P9.2	
RP4-604A21.1			RP4-604A21.1	
RP4-604G5.1			RP4-604G5.1	
RP4-604G5.3			RP4-604G5.3	
RP4-604K5.3			RP4-604K5.3	
RP4-605O3.4			RP4-605O3.4	
RP4-607I7.1			RP4-607I7.1	
RP4-607J2.1			RP4-607J2.1	
RP4-609E1.2			RP4-609E1.2	
RP4-610C12.1			RP4-610C12.1	
RP4-610C12.3			RP4-610C12.3	
RP4-610C12.4			RP4-610C12.4	
RP4-612B15.2			RP4-612B15.2	
RP4-612B15.3			RP4-612B15.3	
RP4-612B18.1			RP4-612B18.1	
RP4-612B18.3			RP4-612B18.3	
RP4-612C19.1			RP4-612C19.1	
RP4-612C19.2			RP4-612C19.2	
RP4-613A2.1			RP4-613A2.1	
RP4-613B23.1			RP4-613B23.1	
RP4-613B23.5			RP4-613B23.5	
RP4-614C15.2			RP4-614C15.2	
RP4-614C15.3			RP4-614C15.3	
RP4-614N24.1			RP4-614N24.1	
RP4-614O4.11			RP4-614O4.11	
RP4-614O4.12			RP4-614O4.12	
RP4-616B8.5			RP4-616B8.5	
RP4-616B8.6			RP4-616B8.6	
RP4-620E11.8			RP4-620E11.8	
RP4-620F22.2			RP4-620F22.2	
RP4-621B10.8			RP4-621B10.8	
RP4-621N11.2			RP4-621N11.2	
RP4-622L5.2			RP4-622L5.2	
RP4-622L5.7			RP4-622L5.7	
RP4-625H18.2			RP4-625H18.2	
RP4-630A11.3			RP4-630A11.3	
RP4-630C24.1			RP4-630C24.1	
RP4-630C24.3			RP4-630C24.3	
RP4-630J13.1			RP4-630J13.1	
RP4-631H13.2			RP4-631H13.2	
RP4-631H13.5			RP4-631H13.5	
RP4-631H13.6			RP4-631H13.6	
RP4-633H17.2			RP4-633H17.2	
RP4-633I8.3			RP4-633I8.3	
RP4-633I8.4			RP4-633I8.4	
RP4-635A23.3			RP4-635A23.3	
RP4-635A23.4			RP4-635A23.4	
RP4-635A23.6			RP4-635A23.6	
RP4-635E18.6			RP4-635E18.6	
RP4-635E18.7			RP4-635E18.7	
RP4-635E18.8			RP4-635E18.8	
RP4-635E8.1			RP4-635E8.1	
RP4-635G19.1			RP4-635G19.1	
RP4-639F20.1			RP4-639F20.1	
RP4-639J15.1			RP4-639J15.1	
RP4-639J15.2			RP4-639J15.2	
RP4-639J15.3			RP4-639J15.3	
RP4-640H8.2			RP4-640H8.2	
RP4-641G12.3			RP4-641G12.3	
RP4-641G12.4			RP4-641G12.4	
RP4-644L1.2			RP4-644L1.2	
RP4-646N3.1			RP4-646N3.1	
RP4-647C14.2			RP4-647C14.2	
RP4-647C14.3			RP4-647C14.3	
RP4-647J21.1			RP4-647J21.1	
RP4-650F12.2			RP4-650F12.2	
RP4-651E10.4			RP4-651E10.4	
RP4-655C5.4			RP4-655C5.4	
RP4-655J12.4			RP4-655J12.4	
RP4-655J12.5			RP4-655J12.5	
RP4-655L22.4			RP4-655L22.4	
RP4-656G21.1			RP4-656G21.1	
RP4-657D16.3			RP4-657D16.3	
RP4-657D16.6			RP4-657D16.6	
RP4-659I19.1			RP4-659I19.1	
RP4-660H19.1			RP4-660H19.1	
RP4-663N10.1			RP4-663N10.1	
RP4-663N10.2			RP4-663N10.2	
RP4-663N10.3			RP4-663N10.3	
RP4-665J23.1			RP4-665J23.1	
RP4-665J23.2			RP4-665J23.2	
RP4-665N4.4			RP4-665N4.4	
RP4-665N4.8			RP4-665N4.8	
RP4-666F24.3			RP4-666F24.3	
RP4-667H12.4			RP4-667H12.4	
RP4-668E10.2			RP4-668E10.2	
RP4-668E10.4			RP4-668E10.4	
RP4-668J24.2			RP4-668J24.2	
RP4-669B10.3			RP4-669B10.3	
RP4-669H2.1			RP4-669H2.1	
RP4-669K10.8			RP4-669K10.8	
RP4-669L17.1			RP4-669L17.1	
RP4-669L17.10			RP4-669L17.10	
RP4-669L17.2			RP4-669L17.2	
RP4-671G15.2			RP4-671G15.2	
RP4-671O14.6			RP4-671O14.6	
RP4-671O14.7			RP4-671O14.7	
RP4-672N11.1			RP4-672N11.1	
RP4-673D20.3			RP4-673D20.3	
RP4-673D20.4			RP4-673D20.4	
RP4-673D20.5			RP4-673D20.5	
RP4-673D20.6			RP4-673D20.6	
RP4-673M15.1			RP4-673M15.1	
RP4-675G8.2			RP4-675G8.2	
RP4-675G8.3			RP4-675G8.3	
RP4-676J13.2			RP4-676J13.2	
RP4-676L2.1			RP4-676L2.1	
RP4-677H15.4			RP4-677H15.4	
RP4-680D5.2			RP4-680D5.2	
RP4-680D5.9			RP4-680D5.9	
RP4-682C21.2			RP4-682C21.2	
RP4-682C21.5			RP4-682C21.5	
RP4-683L5.1			RP4-683L5.1	
RP4-683M8.2			RP4-683M8.2	
RP4-684O24.5			RP4-684O24.5	
RP4-686C3.7			RP4-686C3.7	
RP4-693M11.3			RP4-693M11.3	
RP4-694A7.2			RP4-694A7.2	
RP4-697K14.15			RP4-697K14.15	
RP4-697K14.3			RP4-697K14.3	
RP4-697P8.3			RP4-697P8.3	
RP4-700A9.1			RP4-700A9.1	
RP4-701O16.5			RP4-701O16.5	
